%
Observatory Name: VENUS
Region: Saanich Inlet
Node Location: Central Node
Study Area: VIP
Site: VIP-16 from: 2012-Feb-26 to: 2012-Aug-12 Latitude(decdeg N): 48.6514 Longitude(decdeg W): 123.4791 Depth(m): 96
Site: VIP-17 from: 2012-Aug-12 to: 2012-Sep-22 Latitude(decdeg N): 48.6513 Longitude(decdeg W): 123.4864 Depth(m): 96
Water Property: Oxygen Units: ml/l
Device: Aanderaa Optode 4175 (S/N 18) from: 2011-Oct-02 to: 2012-Aug-12
Device: Aanderaa Optode 4175 (S/N 1684) from: 2012-Aug-13 to: 2012-Sep-22
Sample Period: 60s from:2011-10-04 to: 2012-08-13
Sample Period: 60s from:2012-08-13 to: 2012-09-22
This data set was concatenated from multiple devices and sites in the VIP study area.
This data has been averaged into 10 minute intervals.
Time given is the middle of the averaging bin. The mean of the time bin is also given.
Time Format: number of decimal days from the start of the current year (Start Time)
Data Gaps are represented by NaN's (Not a Number). See metadata for more information.
QC Flag: 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information.
Start Time: 2012-01-01 00:00:00
Time Zone: UTC
%
Time (UTC) , Oxygen (ml/l) , Oxygen QC Flag , Oxygen Number Data Averaged , Oxygen Standard Deviation , Oxygen Bin Time Mean
263.927083 ,   0.312921 , 7 , 10 ,   0.002252 , 263.927070
263.934028 ,   0.369157 , 7 , 10 ,   0.026702 , 263.934014
263.940972 ,   0.401647 , 7 , 10 ,   0.004757 , 263.940958
263.947917 ,   0.408601 , 7 , 10 ,   0.004764 , 263.947903
263.954861 ,   0.341257 , 7 , 10 ,   0.039876 , 263.954847
263.961806 ,   0.292512 , 7 , 10 ,   0.003519 , 263.961792
263.968750 ,   0.303067 , 7 , 10 ,   0.007861 , 263.968736
263.975694 ,   0.330527 , 7 , 10 ,   0.015375 , 263.975681
263.982639 ,   0.362856 , 7 , 10 ,   0.013233 , 263.982625
263.989583 ,   0.379229 , 7 , 10 ,   0.006248 , 263.989570
263.996528 ,   0.359532 , 7 , 10 ,   0.010534 , 263.996514
264.003472 ,   0.334086 , 7 , 10 ,   0.006400 , 264.003458
264.010417 ,   0.320841 , 7 , 10 ,   0.011562 , 264.010403
264.017361 ,   0.343259 , 7 , 10 ,   0.015598 , 264.017347
264.024306 ,   0.401981 , 7 , 10 ,   0.031098 , 264.024292
264.031250 ,   0.417250 , 7 , 10 ,   0.002655 , 264.031236
264.038194 ,   0.374667 , 7 , 10 ,   0.029846 , 264.038181
264.045139 ,   0.356719 , 7 , 10 ,   0.001068 , 264.045125
264.052083 ,   0.362393 , 7 , 10 ,   0.001515 , 264.052070
264.059028 ,   0.359889 , 7 , 10 ,   0.002889 , 264.059014
264.065972 ,   0.351346 , 7 , 10 ,   0.000962 , 264.065958
264.072917 ,   0.349415 , 7 , 10 ,   0.000804 , 264.072903
264.079861 ,   0.320802 , 7 , 10 ,   0.010829 , 264.079847
264.086806 ,   0.289502 , 7 , 10 ,   0.022009 , 264.086792
264.093750 ,   0.268083 , 7 , 10 ,   0.014770 , 264.093736
264.100694 ,   0.321363 , 7 , 10 ,   0.014235 , 264.100681
264.107639 ,   0.344837 , 7 , 10 ,   0.008272 , 264.107625
264.114583 ,   0.371779 , 7 , 10 ,   0.010226 , 264.114570
264.121528 ,   0.374557 , 7 , 10 ,   0.002064 , 264.121514
264.128472 ,   0.315919 , 7 , 10 ,   0.026917 , 264.128458
264.135417 ,   0.273963 , 7 , 10 ,   0.007112 , 264.135403
264.142361 ,   0.249659 , 7 , 10 ,   0.006869 , 264.142347
264.149306 ,   0.228617 , 7 , 10 ,   0.009368 , 264.149292
264.156250 ,   0.246757 , 7 , 10 ,   0.005928 , 264.156236
264.163194 ,   0.217376 , 7 , 10 ,   0.015428 , 264.163181
264.170139 ,   0.177998 , 7 , 10 ,   0.005809 , 264.170125
264.177083 ,   0.211570 , 7 , 10 ,   0.033722 , 264.177070
264.184028 ,   0.276244 , 7 , 10 ,   0.005615 , 264.184014
264.190972 ,   0.248379 , 7 , 10 ,   0.008497 , 264.190958
264.197917 ,   0.270958 , 7 , 10 ,   0.010969 , 264.197903
264.204861 ,   0.297111 , 7 , 10 ,   0.005593 , 264.204847
264.211806 ,   0.286384 , 7 , 10 ,   0.006993 , 264.211792
264.218750 ,   0.309296 , 7 , 10 ,   0.009114 , 264.218736
264.225694 ,   0.327770 , 7 , 10 ,   0.013463 , 264.225681
264.232639 ,   0.354074 , 7 , 10 ,   0.005617 , 264.232625
264.239583 ,   0.368160 , 7 , 10 ,   0.002273 , 264.239570
264.246528 ,   0.344467 , 7 , 10 ,   0.007517 , 264.246514
264.253472 ,   0.316078 , 7 , 10 ,   0.008122 , 264.253458
264.260417 ,   0.295596 , 7 , 10 ,   0.005002 , 264.260403
264.267361 ,   0.274937 , 7 , 10 ,   0.007882 , 264.267347
264.274306 ,   0.256776 , 7 , 10 ,   0.002658 , 264.274292
264.281250 ,   0.251186 , 7 , 10 ,   0.001849 , 264.281236
264.288194 ,   0.251313 , 7 , 10 ,   0.007920 , 264.288181
264.295139 ,   0.244715 , 7 , 10 ,   0.019070 , 264.295125
264.302083 ,   0.307287 , 7 , 10 ,   0.002789 , 264.302070
264.309028 ,   0.300378 , 7 , 10 ,   0.002969 , 264.309014
264.315972 ,   0.284248 , 7 , 10 ,   0.009094 , 264.315958
264.322917 ,   0.276021 , 7 , 10 ,   0.003967 , 264.322903
264.329861 ,   0.278234 , 7 , 10 ,   0.002204 , 264.329847
264.336806 ,   0.284974 , 7 , 10 ,   0.002493 , 264.336792
264.343750 ,   0.290457 , 7 , 10 ,   0.002381 , 264.343736
264.350694 ,   0.304406 , 7 , 10 ,   0.013769 , 264.350681
264.357639 ,   0.342922 , 7 , 10 ,   0.007722 , 264.357625
264.364583 ,   0.323964 , 7 , 10 ,   0.014887 , 264.364570
264.371528 ,   0.303426 , 7 , 10 ,   0.004210 , 264.371514
264.378472 ,   0.327397 , 7 , 10 ,   0.009512 , 264.378458
264.385417 ,   0.345913 , 7 , 10 ,   0.003896 , 264.385403
264.392361 ,   0.341730 , 7 , 10 ,   0.007112 , 264.392347
