%
Observatory Name: VENUS
Region: Saanich Inlet
Node Location: Central Node
Study Area: VIP
Site: VIP-16 from: 2012-Feb-26 to: 2012-Aug-12 Latitude(decdeg N): 48.6514 Longitude(decdeg W): 123.4791 Depth(m): 96
Site: VIP-17 from: 2012-Aug-12 to: 2012-Sep-22 Latitude(decdeg N): 48.6513 Longitude(decdeg W): 123.4864 Depth(m): 96
Water Property: Temperature Units: C
Device: SeaBird CTD 16 plus 6536 from: 2011-Oct-02 to: 2012-Sep-22
Sample Period: 60s from:2011-10-04 to: 2012-09-22
This data set was concatenated from multiple devices and sites in the VIP study area.
This data has been averaged into 10 minute intervals.
Time given is the middle of the averaging bin. The mean of the time bin is also given.
Time Format: number of decimal days from the start of the current year (Start Time)
Data Gaps are represented by NaN's (Not a Number). See metadata for more information.
QC Flag: 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information.
Start Time: 2012-01-01 00:00:00
Time Zone: UTC
%
Time (UTC) , Temperature (C) , Temperature QC Flag , Temperature Number Data Averaged , Temperature Standard Deviation , Temperature Bin Time Mean
255.045139 ,   8.923860 , 7 , 10 ,   0.002199 , 255.045125
255.052083 ,   8.923180 , 7 , 10 ,   0.000974 , 255.052070
255.059028 ,   8.921800 , 7 , 10 ,   0.000772 , 255.059014
255.065972 ,   8.920400 , 7 , 10 ,   0.000383 , 255.065958
255.072917 ,   8.920610 , 7 , 10 ,   0.002219 , 255.072903
255.079861 ,   8.917490 , 7 , 10 ,   0.000504 , 255.079847
255.086806 ,   8.916030 , 7 , 10 ,   0.000633 , 255.086792
255.093750 ,   8.914520 , 7 , 10 ,   0.000629 , 255.093736
255.100694 ,   8.911910 , 7 , 10 ,   0.001168 , 255.100681
255.107639 ,   8.909450 , 7 , 10 ,   0.000854 , 255.107625
255.114583 ,   8.908060 , 7 , 10 ,   0.000692 , 255.114570
255.121528 ,   8.910220 , 7 , 10 ,   0.000853 , 255.121514
255.128472 ,   8.911200 , 7 , 10 ,   0.001040 , 255.128458
255.135417 ,   8.914470 , 7 , 10 ,   0.004557 , 255.135403
255.142361 ,   8.919380 , 7 , 10 ,   0.003590 , 255.142347
255.149306 ,   8.918770 , 7 , 10 ,   0.001002 , 255.149292
255.156250 ,   8.922120 , 7 , 10 ,   0.000993 , 255.156236
255.163194 ,   8.920610 , 7 , 10 ,   0.000870 , 255.163181
255.170139 ,   8.921550 , 7 , 10 ,   0.001242 , 255.170125
255.177083 ,   8.922120 , 7 , 10 ,   0.000625 , 255.177070
255.184028 ,   8.921770 , 7 , 10 ,   0.000483 , 255.184014
255.190972 ,   8.921170 , 7 , 10 ,   0.001141 , 255.190958
255.197917 ,   8.919000 , 7 , 10 ,   0.000596 , 255.197903
255.204861 ,   8.919290 , 7 , 10 ,   0.000468 , 255.204847
255.211806 ,   8.918670 , 7 , 10 ,   0.000403 , 255.211792
255.218750 ,   8.919330 , 7 , 10 ,   0.000997 , 255.218736
255.225694 ,   8.919890 , 7 , 10 ,   0.000956 , 255.225681
255.232639 ,   8.918500 , 7 , 10 ,   0.000648 , 255.232625
255.239583 ,   8.918090 , 7 , 10 ,   0.000726 , 255.239570
255.246528 ,   8.918400 , 7 , 10 ,   0.000710 , 255.246514
255.253472 ,   8.916940 , 7 , 10 ,   0.000952 , 255.253458
255.260417 ,   8.916780 , 7 , 10 ,   0.000531 , 255.260403
255.267361 ,   8.917950 , 7 , 10 ,   0.000591 , 255.267347
255.274306 ,   8.918340 , 7 , 10 ,   0.000566 , 255.274292
255.281250 ,   8.918840 , 7 , 10 ,   0.000353 , 255.281236
255.288194 ,   8.919290 , 7 , 10 ,   0.000110 , 255.288181
255.295139 ,   8.918890 , 7 , 10 ,   0.000185 , 255.295125
255.302083 ,   8.918710 , 7 , 10 ,   0.000264 , 255.302070
255.309028 ,   8.919110 , 7 , 10 ,   0.000213 , 255.309014
255.315972 ,   8.919240 , 7 , 10 ,   0.000481 , 255.315958
255.322917 ,   8.919530 , 7 , 10 ,   0.000508 , 255.322903
255.329861 ,   8.919580 , 7 , 10 ,   0.000583 , 255.329847
255.336806 ,   8.921100 , 7 , 10 ,   0.002066 , 255.336792
255.343750 ,   8.919250 , 7 , 10 ,   0.000425 , 255.343736
255.350694 ,   8.920970 , 7 , 10 ,   0.001912 , 255.350681
255.357639 ,   8.928320 , 7 , 10 ,   0.000699 , 255.357625
255.364583 ,   8.930030 , 7 , 10 ,   0.000403 , 255.364570
255.371528 ,   8.929010 , 7 , 10 ,   0.000831 , 255.371514
255.378472 ,   8.928580 , 7 , 10 ,   0.001103 , 255.378458
255.385417 ,   8.927210 , 7 , 10 ,   0.000795 , 255.385403
255.392361 ,   8.927700 , 7 , 10 ,   0.001444 , 255.392347
255.399306 ,   8.923870 , 7 , 10 ,   0.000462 , 255.399292
255.406250 ,   8.923230 , 7 , 10 ,   0.000693 , 255.406236
255.413194 ,   8.928260 , 7 , 10 ,   0.003910 , 255.413181
255.420139 ,   8.928120 , 7 , 10 ,   0.003827 , 255.420125
255.427083 ,   8.924800 , 7 , 10 ,   0.001346 , 255.427070
255.434028 ,   8.923310 , 7 , 10 ,   0.000528 , 255.434014
255.440972 ,   8.924440 , 7 , 10 ,   0.000941 , 255.440958
255.447917 ,   8.924470 , 7 , 10 ,   0.001029 , 255.447903
255.454861 ,   8.923980 , 7 , 10 ,   0.000492 , 255.454847
255.461806 ,   8.924860 , 7 , 10 ,   0.001488 , 255.461792
255.468750 ,   8.923940 , 7 , 10 ,   0.000660 , 255.468736
255.475694 ,   8.922110 , 7 , 10 ,   0.001989 , 255.475681
255.482639 ,   8.919970 , 7 , 10 ,   0.000785 , 255.482625
255.489583 ,   8.921370 , 7 , 10 ,   0.001447 , 255.489570
255.496528 ,   8.920510 , 7 , 10 ,   0.000780 , 255.496514
255.503472 ,   8.920300 , 7 , 10 ,   0.000462 , 255.503458
255.510417 ,   8.918940 , 7 , 10 ,   0.001071 , 255.510403
255.517361 ,   8.922410 , 7 , 10 ,   0.003053 , 255.517347
255.524306 ,   8.922820 , 7 , 10 ,   0.001707 , 255.524292
255.531250 ,   8.926410 , 7 , 10 ,   0.000448 , 255.531236
255.538194 ,   8.926700 , 7 , 10 ,   0.000156 , 255.538181
255.545139 ,   8.927320 , 7 , 10 ,   0.000262 , 255.545125
255.552083 ,   8.927180 , 7 , 10 ,   0.000274 , 255.552070
255.559028 ,   8.927710 , 7 , 10 ,   0.000828 , 255.559014
255.565972 ,   8.928930 , 7 , 10 ,   0.000738 , 255.565958
255.572917 ,   8.929300 , 7 , 10 ,   0.000474 , 255.572903
255.579861 ,   8.930390 , 7 , 10 ,   0.000687 , 255.579847
255.586806 ,   8.928300 , 7 , 10 ,   0.000881 , 255.586792
255.593750 ,   8.925710 , 7 , 10 ,   0.002630 , 255.593736
255.600694 ,   8.924910 , 7 , 10 ,   0.000841 , 255.600681
255.607639 ,   8.926420 , 7 , 10 ,   0.001705 , 255.607625
255.614583 ,   8.926270 , 7 , 10 ,   0.001183 , 255.614570
255.621528 ,   8.929520 , 7 , 10 ,   0.001175 , 255.621514
255.628472 ,   8.930480 , 7 , 10 ,   0.000343 , 255.628458
255.635417 ,   8.930220 , 7 , 10 ,   0.000349 , 255.635403
255.642361 ,   8.928890 , 7 , 10 ,   0.000614 , 255.642347
255.649306 ,   8.929280 , 7 , 10 ,   0.000225 , 255.649292
255.656250 ,   8.928470 , 7 , 10 ,   0.000536 , 255.656236
255.663194 ,   8.927730 , 7 , 10 ,   0.000457 , 255.663181
255.670139 ,   8.928210 , 7 , 10 ,   0.000213 , 255.670125
255.677083 ,   8.928680 , 7 , 10 ,   0.000339 , 255.677070
255.684028 ,   8.928700 , 7 , 10 ,   0.000302 , 255.684014
255.690972 ,   8.928910 , 7 , 10 ,   0.000367 , 255.690958
255.697917 ,   8.929220 , 7 , 10 ,   0.000316 , 255.697903
255.704861 ,   8.929960 , 7 , 10 ,   0.000313 , 255.704847
255.711806 ,   8.930640 , 7 , 10 ,   0.000523 , 255.711792
255.718750 ,   8.933400 , 7 , 10 ,   0.001960 , 255.718736
255.725694 ,   8.931830 , 7 , 10 ,   0.001897 , 255.725681
255.732639 ,   8.932090 , 7 , 10 ,   0.002162 , 255.732625
255.739583 ,   8.929770 , 7 , 10 ,   0.000531 , 255.739570
255.746528 ,   8.930060 , 7 , 10 ,   0.000502 , 255.746514
255.753472 ,   8.929500 , 7 , 10 ,   0.000452 , 255.753458
255.760417 ,   8.929330 , 7 , 10 ,   0.000116 , 255.760403
255.767361 ,   8.928940 , 7 , 10 ,   0.000427 , 255.767347
255.774306 ,   8.927660 , 7 , 10 ,   0.000824 , 255.774292
255.781250 ,   8.927130 , 7 , 10 ,   0.000377 , 255.781236
255.788194 ,   8.927970 , 7 , 10 ,   0.000611 , 255.788181
255.795139 ,   8.927030 , 7 , 10 ,   0.000965 , 255.795125
255.802083 ,   8.925680 , 7 , 10 ,   0.002317 , 255.802070
255.809028 ,   8.923810 , 7 , 10 ,   0.000520 , 255.809014
255.815972 ,   8.924000 , 7 , 10 ,   0.000779 , 255.815958
255.822917 ,   8.923710 , 7 , 10 ,   0.000881 , 255.822903
255.829861 ,   8.926370 , 7 , 10 ,   0.004727 , 255.829847
255.836806 ,   8.925790 , 7 , 10 ,   0.001129 , 255.836792
255.843750 ,   8.925270 , 7 , 10 ,   0.000585 , 255.843736
255.850694 ,   8.923990 , 7 , 10 ,   0.000906 , 255.850681
255.857639 ,   8.922390 , 7 , 10 ,   0.001816 , 255.857625
255.864583 ,   8.921400 , 7 , 10 ,   0.000492 , 255.864570
255.871528 ,   8.922270 , 7 , 10 ,   0.000739 , 255.871514
255.878472 ,   8.921500 , 7 , 10 ,   0.000830 , 255.878458
255.885417 ,   8.921110 , 7 , 10 ,   0.001092 , 255.885403
255.892361 ,   8.920930 , 7 , 10 ,   0.002369 , 255.892347
255.899306 ,   8.920820 , 7 , 10 ,   0.000987 , 255.899292
255.906250 ,   8.919970 , 7 , 10 ,   0.000858 , 255.906236
255.913194 ,   8.920980 , 7 , 10 ,   0.000322 , 255.913181
255.920139 ,   8.921200 , 7 , 10 ,   0.000556 , 255.920125
255.927083 ,   8.922190 , 7 , 10 ,   0.001224 , 255.927070
255.934028 ,   8.924690 , 7 , 10 ,   0.001087 , 255.934014
255.940972 ,   8.924720 , 7 , 10 ,   0.001222 , 255.940958
255.947917 ,   8.923500 , 7 , 10 ,   0.000625 , 255.947903
255.954861 ,   8.923340 , 7 , 10 ,   0.000595 , 255.954847
255.961806 ,   8.921780 , 7 , 10 ,   0.001032 , 255.961792
255.968750 ,   8.920760 , 7 , 10 ,   0.000958 , 255.968736
255.975694 ,   8.917940 , 7 , 10 ,   0.001080 , 255.975681
255.982639 ,   8.918210 , 7 , 10 ,   0.001110 , 255.982625
255.989583 ,   8.913740 , 7 , 10 ,   0.001649 , 255.989570
255.996528 ,   8.917100 , 7 , 10 ,   0.001257 , 255.996514
256.003472 ,   8.916280 , 7 , 10 ,   0.000503 , 256.003458
256.010417 ,   8.916680 , 7 , 10 ,   0.000368 , 256.010403
256.017361 ,   8.916930 , 7 , 10 ,   0.000479 , 256.017347
256.024306 ,   8.919160 , 7 , 10 ,   0.001356 , 256.024292
256.031250 ,   8.921430 , 7 , 10 ,   0.001038 , 256.031236
256.038194 ,   8.922320 , 7 , 10 ,   0.001311 , 256.038181
256.045139 ,   8.921960 , 7 , 10 ,   0.001142 , 256.045125
256.052083 ,   8.926670 , 7 , 10 ,   0.003635 , 256.052070
256.059028 ,   8.924470 , 7 , 10 ,   0.001549 , 256.059014
256.065972 ,   8.924030 , 7 , 10 ,   0.001830 , 256.065958
256.072917 ,   8.925450 , 7 , 10 ,   0.001890 , 256.072903
256.079861 ,   8.921480 , 7 , 10 ,   0.003202 , 256.079847
256.086806 ,   8.919550 , 7 , 10 ,   0.002299 , 256.086792
256.093750 ,   8.917110 , 7 , 10 ,   0.001186 , 256.093736
256.100694 ,   8.918720 , 7 , 10 ,   0.002053 , 256.100681
256.107639 ,   8.918330 , 7 , 10 ,   0.000962 , 256.107625
256.114583 ,   8.920230 , 7 , 10 ,   0.002787 , 256.114570
256.121528 ,   8.921310 , 7 , 10 ,   0.000841 , 256.121514
256.128472 ,   8.918250 , 7 , 10 ,   0.001158 , 256.128458
256.135417 ,   8.917580 , 7 , 10 ,   0.000339 , 256.135403
256.142361 ,   8.918650 , 7 , 10 ,   0.001441 , 256.142347
256.149306 ,   8.920420 , 7 , 10 ,   0.001248 , 256.149292
256.156250 ,   8.923390 , 7 , 10 ,   0.003095 , 256.156236
256.163194 ,   8.925710 , 7 , 10 ,   0.003002 , 256.163181
256.170139 ,   8.924190 , 7 , 10 ,   0.001561 , 256.170125
256.177083 ,   8.925340 , 7 , 10 ,   0.001958 , 256.177070
256.184028 ,   8.926310 , 7 , 10 ,   0.002916 , 256.184014
256.190972 ,   8.923790 , 7 , 10 ,   0.003193 , 256.190958
256.197917 ,   8.922640 , 7 , 10 ,   0.002583 , 256.197903
256.204861 ,   8.920050 , 7 , 10 ,   0.000584 , 256.204847
256.211806 ,   8.919680 , 7 , 10 ,   0.000361 , 256.211792
256.218750 ,   8.918660 , 7 , 10 ,   0.000497 , 256.218736
256.225694 ,   8.918830 , 7 , 10 ,   0.000562 , 256.225681
256.232639 ,   8.918280 , 7 , 10 ,   0.000684 , 256.232625
256.239583 ,   8.919870 , 7 , 10 ,   0.000937 , 256.239570
256.246528 ,   8.920440 , 7 , 10 ,   0.000207 , 256.246514
256.253472 ,   8.921160 , 7 , 10 ,   0.000324 , 256.253458
256.260417 ,   8.921890 , 7 , 10 ,   0.000456 , 256.260403
256.267361 ,   8.920790 , 7 , 10 ,   0.000493 , 256.267347
256.274306 ,   8.920160 , 7 , 10 ,   0.000341 , 256.274292
256.281250 ,   8.919220 , 7 , 10 ,   0.000590 , 256.281236
256.288194 ,   8.918980 , 7 , 10 ,   0.000700 , 256.288181
256.295139 ,   8.918900 , 7 , 10 ,   0.000337 , 256.295125
256.302083 ,   8.918500 , 7 , 10 ,   0.000822 , 256.302070
256.309028 ,   8.919420 , 7 , 10 ,   0.000852 , 256.309014
256.315972 ,   8.920060 , 7 , 10 ,   0.000291 , 256.315958
256.322917 ,   8.921030 , 7 , 10 ,   0.000529 , 256.322903
256.329861 ,   8.920520 , 7 , 10 ,   0.001088 , 256.329847
256.336806 ,   8.915750 , 7 , 10 ,   0.002100 , 256.336792
256.343750 ,   8.918260 , 7 , 10 ,   0.002409 , 256.343736
256.350694 ,   8.922170 , 7 , 10 ,   0.001152 , 256.350681
256.357639 ,   8.923870 , 7 , 10 ,   0.000291 , 256.357625
256.364583 ,   8.923650 , 7 , 10 ,   0.000143 , 256.364570
256.371528 ,   8.923220 , 7 , 10 ,   0.000385 , 256.371514
256.378472 ,   8.921290 , 7 , 10 ,   0.000354 , 256.378458
256.385417 ,   8.921290 , 7 , 10 ,   0.000373 , 256.385403
256.392361 ,   8.924300 , 7 , 10 ,   0.002029 , 256.392347
256.399306 ,   8.924450 , 7 , 10 ,   0.000924 , 256.399292
256.406250 ,   8.922820 , 7 , 10 ,   0.001246 , 256.406236
256.413194 ,   8.925120 , 7 , 10 ,   0.001036 , 256.413181
256.420139 ,   8.925170 , 7 , 10 ,   0.001588 , 256.420125
256.427083 ,   8.923590 , 7 , 10 ,   0.000438 , 256.427070
256.434028 ,   8.924440 , 7 , 10 ,   0.000403 , 256.434014
256.440972 ,   8.923880 , 7 , 10 ,   0.000766 , 256.440958
256.447917 ,   8.921830 , 7 , 10 ,   0.000786 , 256.447903
256.454861 ,   8.922370 , 7 , 10 ,   0.000506 , 256.454847
256.461806 ,   8.922580 , 7 , 10 ,   0.000368 , 256.461792
256.468750 ,   8.923250 , 7 , 10 ,   0.001101 , 256.468736
256.475694 ,   8.921310 , 7 , 10 ,   0.000484 , 256.475681
256.482639 ,   8.922360 , 7 , 10 ,   0.000222 , 256.482625
256.489583 ,   8.922880 , 7 , 10 ,   0.000355 , 256.489570
256.496528 ,   8.924320 , 7 , 10 ,   0.000707 , 256.496514
256.503472 ,   8.925500 , 7 , 10 ,   0.000510 , 256.503458
256.510417 ,   8.923970 , 7 , 10 ,   0.001194 , 256.510403
256.517361 ,   8.923700 , 7 , 10 ,   0.000867 , 256.517347
256.524306 ,   8.924290 , 7 , 10 ,   0.000363 , 256.524292
256.531250 ,   8.924860 , 7 , 10 ,   0.000619 , 256.531236
256.538194 ,   8.924240 , 7 , 10 ,   0.001271 , 256.538181
256.545139 ,   8.921480 , 7 , 10 ,   0.000767 , 256.545125
256.552083 ,   8.919800 , 7 , 10 ,   0.000306 , 256.552070
256.559028 ,   8.920190 , 7 , 10 ,   0.000378 , 256.559014
256.565972 ,   8.922390 , 7 , 10 ,   0.001224 , 256.565958
256.572917 ,   8.922700 , 7 , 10 ,   0.000408 , 256.572903
256.579861 ,   8.922860 , 7 , 10 ,   0.000515 , 256.579847
256.586806 ,   8.922760 , 7 , 10 ,   0.000692 , 256.586792
256.593750 ,   8.922480 , 7 , 10 ,   0.001093 , 256.593736
256.600694 ,   8.923940 , 7 , 10 ,   0.003265 , 256.600681
256.607639 ,   8.921900 , 7 , 10 ,   0.000374 , 256.607625
256.614583 ,   8.922310 , 7 , 10 ,   0.001109 , 256.614570
256.621528 ,   8.922510 , 7 , 10 ,   0.000780 , 256.621514
256.628472 ,   8.922460 , 7 , 10 ,   0.001301 , 256.628458
256.635417 ,   8.922670 , 7 , 10 ,   0.000467 , 256.635403
256.642361 ,   8.922870 , 7 , 10 ,   0.000636 , 256.642347
256.649306 ,   8.921930 , 7 , 10 ,   0.000313 , 256.649292
256.656250 ,   8.922020 , 7 , 10 ,   0.000442 , 256.656236
256.663194 ,   8.923020 , 7 , 10 ,   0.000802 , 256.663181
256.670139 ,   8.923230 , 7 , 10 ,   0.002113 , 256.670125
256.677083 ,   8.923810 , 7 , 10 ,   0.002241 , 256.677070
256.684028 ,   8.921010 , 7 , 10 ,   0.001227 , 256.684014
256.690972 ,   8.919510 , 7 , 10 ,   0.000288 , 256.690958
256.697917 ,   8.919450 , 7 , 10 ,   0.000217 , 256.697903
256.704861 ,   8.919530 , 7 , 10 ,   0.000231 , 256.704847
256.711806 ,   8.921090 , 7 , 10 ,   0.001002 , 256.711792
256.718750 ,   8.921910 , 7 , 10 ,   0.000260 , 256.718736
256.725694 ,   8.923530 , 7 , 10 ,   0.000699 , 256.725681
256.732639 ,   8.924890 , 7 , 10 ,   0.000605 , 256.732625
256.739583 ,   8.925470 , 7 , 10 ,   0.000769 , 256.739570
256.746528 ,   8.926590 , 7 , 10 ,   0.000288 , 256.746514
256.753472 ,   8.927370 , 7 , 10 ,   0.000258 , 256.753458
256.760417 ,   8.925730 , 7 , 10 ,   0.001462 , 256.760403
256.767361 ,   8.926420 , 7 , 10 ,   0.001172 , 256.767347
256.774306 ,   8.927220 , 7 , 10 ,   0.000658 , 256.774292
256.781250 ,   8.924920 , 7 , 10 ,   0.000981 , 256.781236
256.788194 ,   8.921070 , 7 , 10 ,   0.001638 , 256.788181
256.795139 ,   8.919180 , 7 , 10 ,   0.001419 , 256.795125
256.802083 ,   8.917650 , 7 , 10 ,   0.001048 , 256.802070
256.809028 ,   8.919250 , 7 , 10 ,   0.000718 , 256.809014
256.815972 ,   8.920030 , 7 , 10 ,   0.000309 , 256.815958
256.822917 ,   8.920920 , 7 , 10 ,   0.000429 , 256.822903
256.829861 ,   8.920810 , 7 , 10 ,   0.000805 , 256.829847
256.836806 ,   8.920220 , 7 , 10 ,   0.000181 , 256.836792
256.843750 ,   8.920010 , 7 , 10 ,   0.000223 , 256.843736
256.850694 ,   8.920390 , 7 , 10 ,   0.000563 , 256.850681
256.857639 ,   8.920800 , 7 , 10 ,   0.000514 , 256.857625
256.864583 ,   8.921010 , 7 , 10 ,   0.000375 , 256.864570
256.871528 ,   8.921120 , 7 , 10 ,   0.000262 , 256.871514
256.878472 ,   8.921770 , 7 , 10 ,   0.001029 , 256.878458
256.885417 ,   8.921710 , 7 , 10 ,   0.001281 , 256.885403
256.892361 ,   8.921570 , 7 , 10 ,   0.000447 , 256.892347
256.899306 ,   8.920670 , 7 , 10 ,   0.000727 , 256.899292
256.906250 ,   8.921820 , 7 , 10 ,   0.000716 , 256.906236
256.913194 ,   8.922040 , 7 , 10 ,   0.000392 , 256.913181
256.920139 ,   8.921660 , 7 , 10 ,   0.000276 , 256.920125
256.927083 ,   8.920930 , 7 , 10 ,   0.000347 , 256.927070
256.934028 ,   8.920980 , 7 , 10 ,   0.000148 , 256.934014
256.940972 ,   8.921430 , 7 , 10 ,   0.000149 , 256.940958
256.947917 ,   8.921500 , 7 , 10 ,   0.000163 , 256.947903
256.954861 ,   8.921440 , 7 , 10 ,   0.000250 , 256.954847
256.961806 ,   8.921420 , 7 , 10 ,   0.000333 , 256.961792
256.968750 ,   8.922160 , 7 , 10 ,   0.000519 , 256.968736
256.975694 ,   8.922750 , 7 , 10 ,   0.000789 , 256.975681
256.982639 ,   8.922920 , 7 , 10 ,   0.000905 , 256.982625
256.989583 ,   8.924010 , 7 , 10 ,   0.001261 , 256.989570
256.996528 ,   8.927020 , 7 , 10 ,   0.003900 , 256.996514
257.003472 ,   8.922150 , 7 , 10 ,   0.001395 , 257.003458
257.010417 ,   8.921810 , 7 , 10 ,   0.000500 , 257.010403
257.017361 ,   8.921700 , 7 , 10 ,   0.000231 , 257.017347
257.024306 ,   8.921650 , 7 , 10 ,   0.000395 , 257.024292
257.031250 ,   8.920420 , 7 , 10 ,   0.000525 , 257.031236
257.038194 ,   8.920280 , 7 , 10 ,   0.000230 , 257.038181
257.045139 ,   8.919720 , 7 , 10 ,   0.000230 , 257.045125
257.052083 ,   8.919000 , 7 , 10 ,   0.000183 , 257.052070
257.059028 ,   8.918980 , 7 , 10 ,   0.000282 , 257.059014
257.065972 ,   8.919490 , 7 , 10 ,   0.000331 , 257.065958
257.072917 ,   8.919510 , 7 , 10 ,   0.000854 , 257.072903
257.079861 ,   8.918770 , 7 , 10 ,   0.000663 , 257.079847
257.086806 ,   8.917640 , 7 , 10 ,   0.000398 , 257.086792
257.093750 ,   8.916850 , 7 , 10 ,   0.000554 , 257.093736
257.100694 ,   8.916290 , 7 , 10 ,   0.001057 , 257.100681
257.107639 ,   8.915770 , 7 , 10 ,   0.000323 , 257.107625
257.114583 ,   8.915410 , 7 , 10 ,   0.000472 , 257.114570
257.121528 ,   8.916520 , 7 , 10 ,   0.001393 , 257.121514
257.128472 ,   8.916000 , 7 , 10 ,   0.000792 , 257.128458
257.135417 ,   8.916490 , 7 , 10 ,   0.001473 , 257.135403
257.142361 ,   8.915770 , 7 , 10 ,   0.000710 , 257.142347
257.149306 ,   8.921350 , 7 , 10 ,   0.002455 , 257.149292
257.156250 ,   8.924910 , 7 , 10 ,   0.003295 , 257.156236
257.163194 ,   8.926680 , 7 , 10 ,   0.002686 , 257.163181
257.170139 ,   8.921880 , 7 , 10 ,   0.004694 , 257.170125
257.177083 ,   8.917340 , 7 , 10 ,   0.000556 , 257.177070
257.184028 ,   8.918810 , 7 , 10 ,   0.000341 , 257.184014
257.190972 ,   8.918720 , 7 , 10 ,   0.000385 , 257.190958
257.197917 ,   8.919520 , 7 , 10 ,   0.000503 , 257.197903
257.204861 ,   8.920800 , 7 , 10 ,   0.000488 , 257.204847
257.211806 ,   8.921580 , 7 , 10 ,   0.000413 , 257.211792
257.218750 ,   8.921530 , 7 , 10 ,   0.000157 , 257.218736
257.225694 ,   8.922380 , 7 , 10 ,   0.000478 , 257.225681
257.232639 ,   8.922180 , 7 , 10 ,   0.000666 , 257.232625
257.239583 ,   8.921380 , 7 , 10 ,   0.001490 , 257.239570
257.246528 ,   8.920980 , 7 , 10 ,   0.000705 , 257.246514
257.253472 ,   8.921080 , 7 , 10 ,   0.000735 , 257.253458
257.260417 ,   8.921310 , 7 , 10 ,   0.000526 , 257.260403
257.267361 ,   8.920040 , 7 , 10 ,   0.001362 , 257.267347
257.274306 ,   8.918190 , 7 , 10 ,   0.000860 , 257.274292
257.281250 ,   8.918190 , 7 , 10 ,   0.000610 , 257.281236
257.288194 ,   8.918500 , 7 , 10 ,   0.000699 , 257.288181
257.295139 ,   8.920110 , 7 , 10 ,   0.000288 , 257.295125
257.302083 ,   8.920030 , 7 , 10 ,   0.000622 , 257.302070
257.309028 ,   8.919530 , 7 , 10 ,   0.000432 , 257.309014
257.315972 ,   8.919780 , 7 , 10 ,   0.000270 , 257.315958
257.322917 ,   8.919560 , 7 , 10 ,   0.000284 , 257.322903
257.329861 ,   8.919530 , 7 , 10 ,   0.000241 , 257.329847
257.336806 ,   8.920000 , 7 , 10 ,   0.001121 , 257.336792
257.343750 ,   8.919350 , 7 , 10 ,   0.000652 , 257.343736
257.350694 ,   8.922470 , 7 , 10 ,   0.001599 , 257.350681
257.357639 ,   8.919500 , 7 , 10 ,   0.000699 , 257.357625
257.364583 ,   8.924430 , 7 , 10 ,   0.001045 , 257.364570
257.371528 ,   8.926050 , 7 , 10 ,   0.000793 , 257.371514
257.378472 ,   8.925280 , 7 , 10 ,   0.000751 , 257.378458
257.385417 ,   8.927870 , 7 , 10 ,   0.001295 , 257.385403
257.392361 ,   8.929490 , 7 , 10 ,   0.000393 , 257.392347
257.399306 ,   8.930700 , 7 , 10 ,   0.000645 , 257.399292
257.406250 ,   8.931670 , 7 , 10 ,   0.001143 , 257.406236
257.413194 ,   8.936290 , 7 , 10 ,   0.000994 , 257.413181
257.420139 ,   8.939070 , 7 , 10 ,   0.000776 , 257.420125
257.427083 ,   8.940580 , 7 , 10 ,   0.000621 , 257.427070
257.434028 ,   8.943260 , 7 , 10 ,   0.000645 , 257.434014
257.440972 ,   8.944410 , 7 , 10 ,   0.000173 , 257.440958
257.447917 ,   8.944200 , 7 , 10 ,   0.000200 , 257.447903
257.454861 ,   8.944110 , 7 , 10 ,   0.000238 , 257.454847
257.461806 ,   8.943320 , 7 , 10 ,   0.000377 , 257.461792
257.468750 ,   8.938840 , 7 , 10 ,   0.003568 , 257.468736
257.475694 ,   8.933940 , 7 , 10 ,   0.001801 , 257.475681
257.482639 ,   8.931500 , 7 , 10 ,   0.003286 , 257.482625
257.489583 ,   8.928270 , 7 , 10 ,   0.000747 , 257.489570
257.496528 ,   8.928400 , 7 , 10 ,   0.000918 , 257.496514
257.503472 ,   8.928740 , 7 , 10 ,   0.000940 , 257.503458
257.510417 ,   8.933250 , 7 , 10 ,   0.001564 , 257.510403
257.517361 ,   8.934100 , 7 , 10 ,   0.001020 , 257.517347
257.524306 ,   8.930740 , 7 , 10 ,   0.000683 , 257.524292
257.531250 ,   8.929340 , 7 , 10 ,   0.000357 , 257.531236
257.538194 ,   8.929080 , 7 , 10 ,   0.000569 , 257.538181
257.545139 ,   8.930270 , 7 , 10 ,   0.000620 , 257.545125
257.552083 ,   8.930930 , 7 , 10 ,   0.001235 , 257.552070
257.559028 ,   8.924180 , 7 , 10 ,   0.003573 , 257.559014
257.565972 ,   8.922930 , 7 , 10 ,   0.000583 , 257.565958
257.572917 ,   8.922480 , 7 , 10 ,   0.002636 , 257.572903
257.579861 ,   8.916230 , 7 , 10 ,   0.001314 , 257.579847
257.586806 ,   8.925630 , 7 , 10 ,   0.004490 , 257.586792
257.593750 ,   8.931110 , 7 , 10 ,   0.001918 , 257.593736
257.600694 ,   8.931630 , 7 , 10 ,   0.000231 , 257.600681
257.607639 ,   8.929080 , 7 , 10 ,   0.001747 , 257.607625
257.614583 ,   8.929710 , 7 , 10 ,   0.000706 , 257.614570
257.621528 ,   8.938380 , 7 , 10 ,   0.003900 , 257.621514
